payment_order_id,payment_amount,payment_fee,payment_method,payment_status
69683469,24.8,0.37,ONLINE,PAID
69683494,129.5,3.5,ONLINE,PAID
69683709,78.65,2.12,ONLINE,PAID
69683926,50.9,0.76,ONLINE,PAID
69684094,54.5,3.82,ONLINE,PAID
69684096,33.9,0.51,ONLINE,PAID
69684160,23.9,0.36,ONLINE,PAID
69684206,30.9,0.46,ONLINE,PAID
69684209,22.4,0.34,ONLINE,PAID
69684321,64.9,0.97,ONLINE,PAID
69684365,98.85,1.48,ONLINE,PAID
69684407,29.9,0.45,ONLINE,PAID
69684440,18.8,0.28,ONLINE,PAID
69684572,73.7,1.11,ONLINE,PAID
69684605,71.3,4.99,ONLINE,PAID
69684615,32.3,0.48,ONLINE,PAID
69684679,65,0,ONLINE,PAID
69684981,45.7,0.69,DEBIT,PAID
69684986,33.9,0.44,ONLINE,PAID
69685018,34.9,0.52,ONLINE,PAID
69685067,26.95,0.4,ONLINE,PAID
69685312,73.3,1.98,ONLINE,PAID
69685313,60.5,0.91,ONLINE,PAID
69685352,54.2,0.81,ONLINE,PAID
69685354,32.6,0.49,ONLINE,PAID
69685492,73.4,1.1,ONLINE,PAID
69685691,101,2.73,ONLINE,PAID
69685750,24.6,0.37,ONLINE,PAID
69685764,54.71,0.82,ONLINE,PAID
69685956,16.9,0.25,ONLINE,PAID
69686199,37.9,0.57,ONLINE,PAID
69686402,101.7,2.75,ONLINE,PAID
69686469,76,1.06,ONLINE,PAID
69686506,46.3,0.65,ONLINE,PAID
69686542,32.8,0.49,ONLINE,PAID
69686615,183.9,4.97,ONLINE,PAID
69686708,277.1,7.48,ONLINE,PAID
69686890,37.8,0,MEAL_BENEFIT,PAID
69686893,25.8,0.39,ONLINE,PAID
69686909,25.8,0.39,ONLINE,PAID
69687075,123.3,1.85,ONLINE,PAID
69687377,40.6,0.57,DEBIT,PAID
69687618,253.9,6.86,ONLINE,PAID
69687628,341.7,9.23,ONLINE,PAID
69687731,73.9,0,MEAL_BENEFIT,PAID
69687781,80.43,1.61,ONLINE,PAID
69687923,119,8.33,ONLINE,PAID
69687978,25.9,0.39,ONLINE,PAID
69687990,170.5,2.56,ONLINE,PAID
69688084,109.9,1.54,ONLINE,PAID
69688111,98.7,1.38,ONLINE,PAID
69688187,40.11,0.6,ONLINE,PAID
69688221,141.75,3.83,ONLINE,PAID
69688299,33.9,0.51,ONLINE,PAID
69688344,203.5,3.05,DEBIT_STORE,PAID
69688397,47.9,0.72,ONLINE,PAID
69688475,186.8,2.62,ONLINE,PAID
69688535,149.99,3,ONLINE,PAID
69688537,121.6,3.28,ONLINE,PAID
69688620,36.89,0.55,ONLINE,PAID
69688705,46,0.69,ONLINE,PAID
69688755,45.9,0.6,ONLINE,PAID
69688838,34.5,0.52,ONLINE,PAID
69688844,57.4,0.8,ONLINE,PAID
69688886,175.3,4.73,ONLINE,PAID
69688912,83.85,2.26,ONLINE,PAID
69688940,45.38,0.68,DEBIT,PAID
69689116,23.61,0.35,ONLINE,PAID
69689145,38.8,0.58,ONLINE,PAID
69689148,33.9,0.51,ONLINE,PAID
69689199,73.8,1.11,ONLINE,PAID
69689206,101.7,1.53,ONLINE,PAID
69689228,97.9,2.64,ONLINE,PAID
69689229,233.3,6.3,ONLINE,PAID
69689258,45.3,0.63,ONLINE,PAID
69689283,78.8,2.13,ONLINE,PAID
69689311,152.8,4.13,ONLINE,PAID
69689390,103.6,1.45,ONLINE,PAID
69689410,26.95,0.4,ONLINE,PAID
69689413,221.8,3.33,ONLINE,PAID
69689518,23,0.35,DEBIT,PAID
69689568,61.8,1.67,ONLINE,PAID
69689569,183.5,4.95,ONLINE,PAID
69689594,71.3,1.93,ONLINE,PAID
69689640,35.9,0,ONLINE,PAID
69690008,226.1,6.1,ONLINE,PAID
69690169,38.9,0.58,ONLINE,PAID
69690499,86.8,1.3,ONLINE,PAID
69690512,21.4,0.32,ONLINE,PAID
69690639,155.3,4.19,ONLINE,PAID
69690729,43.6,0.65,ONLINE,PAID
69690812,35,0.7,DEBIT_STORE,PAID
69691039,22.05,0.33,ONLINE,PAID
69691043,46.2,0.65,ONLINE,PAID
69691046,131.7,3.56,ONLINE,PAID
69691089,35.9,0.54,DEBIT,PAID
69691197,53.3,0.8,ONLINE,PAID
69691488,29.8,0.45,ONLINE,PAID
69691672,63.7,1.72,ONLINE,PAID
69691761,63.6,0.89,ONLINE,PAID
69691766,30.9,0.46,ONLINE,PAID
69691774,74.7,1.12,ONLINE,PAID
69691812,72.7,1.09,ONLINE,PAID
69691898,94,1.41,DEBIT,PAID
69691916,206.5,5.58,ONLINE,PAID
69691925,131.7,3.56,ONLINE,PAID
69692026,31.8,0.48,ONLINE,PAID
69692080,104.9,1.57,ONLINE,PAID
69692362,136.2,3.68,ONLINE,PAID
69692393,348.75,6.98,ONLINE,PAID
69692394,20.4,0.31,ONLINE,PAID
69692516,197.65,5.34,ONLINE,PAID
69692563,118.8,3.21,ONLINE,PAID
69692564,22.8,0.34,ONLINE,PAID
69692643,82.6,1.24,ONLINE,PAID
69692698,30.2,0.45,ONLINE,PAID
69692708,78.7,2.12,ONLINE,PAID
69692711,25.9,0.39,ONLINE,PAID
69692755,49.7,0.75,ONLINE,PAID
69692844,135,2.03,ONLINE,PAID
69692873,167.6,4.53,ONLINE,PAID
69692998,106.8,2.88,ONLINE,PAID
69693127,54.8,0.82,ONLINE,PAID
69693238,134.7,3.64,ONLINE,PAID
69693255,256,6.91,ONLINE,PAID
69693291,25.3,0.38,ONLINE,PAID
69693480,175.2,4.73,ONLINE,PAID
69693552,69.7,1.05,ONLINE,PAID
69693577,34.5,0.52,ONLINE,PAID
69693579,49.7,0.75,ONLINE,PAID
69693599,30.8,0.46,ONLINE,PAID
69693600,98,1.47,ONLINE,PAID
69693650,315.7,8.52,ONLINE,PAID
69693659,67.3,1.82,ONLINE,PAID
69693705,40.3,0.56,ONLINE,PAID
69693759,33.9,0.51,ONLINE,PAID
69693770,26.7,0.4,ONLINE,PAID
69693772,29.9,0.45,ONLINE,PAID
69693775,39.12,0.59,ONLINE,PAID
69693790,59.6,0.83,ONLINE,PAID
69693862,114.9,1.61,ONLINE,PAID
69693878,70.3,1.9,ONLINE,PAID
69693880,51.8,0.78,ONLINE,PAID
69693903,139.8,3.77,ONLINE,PAID
69693942,46.6,0,ONLINE,PAID
69693974,67.8,1.83,ONLINE,PAID
69694008,264.2,7.13,ONLINE,PAID
69694010,25,0.38,ONLINE,PAID
69694013,5,0,VOUCHER,CHARGEBACK
69694116,85.6,1.2,ONLINE,PAID
69694156,27.7,0.42,ONLINE,PAID
69694157,199.8,5.39,ONLINE,PAID
69694201,44.9,1.21,ONLINE,PAID
69694272,458.2,12.37,ONLINE,PAID
69694324,101.7,2.75,ONLINE,PAID
69694330,75.9,2.05,ONLINE,PAID
69694371,169.8,4.58,ONLINE,PAID
69694634,135.2,1.89,ONLINE,PAID
69694737,20.9,0.31,ONLINE,PAID
69694905,46.49,0.7,ONLINE,PAID
69694925,33.9,0.51,ONLINE,PAID
69695131,28.4,0.43,ONLINE,PAID
69695141,46.21,0.65,DEBIT,PAID
69695174,29.8,0.45,ONLINE,PAID
69695240,112.7,3.04,ONLINE,PAID
69695252,71.9,1.08,ONLINE,PAID
69695318,116.8,3.15,ONLINE,PAID
69695438,27.7,0.42,ONLINE,PAID
69695439,33.9,0.44,ONLINE,PAID
69695490,33.8,0.44,CREDIT,PAID
69695492,123.7,3.34,ONLINE,PAID
69695635,127.7,3.45,ONLINE,PAID
69695637,40.4,0.61,ONLINE,PAID
69695663,206.4,5.57,ONLINE,PAID
69695705,25,0.38,ONLINE,PAID
69695782,29.8,0.45,ONLINE,PAID
69695796,24.9,0.37,ONLINE,PAID
69695979,117.7,3.18,ONLINE,PAID
69696005,58.9,0.88,ONLINE,PAID
69696067,59.8,0.78,ONLINE,PAID
69696113,67.9,0.88,DEBIT,PAID
69696199,154.9,3.1,ONLINE,PAID
69696288,24.9,0.37,ONLINE,PAID
69696367,74.7,2.02,ONLINE,PAID
69696371,187.85,5.07,ONLINE,PAID
69696373,36.9,0.55,ONLINE,PAID
69696380,180.05,4.86,ONLINE,PAID
69696420,149.2,4.03,ONLINE,PAID
69696424,37.3,0.56,ONLINE,PAID
69696489,52.5,0.79,ONLINE,PAID
69696528,104.6,1.57,ONLINE,PAID
69696673,33.2,0.5,ONLINE,PAID
69696752,103.8,2.8,ONLINE,PAID
69696947,40.3,0.56,ONLINE,PAID
69696973,46.8,0.7,ONLINE,PAID
69697066,117.2,3.16,ONLINE,PAID
69697452,66.7,1.8,ONLINE,PAID
69697743,28.4,0.43,ONLINE,PAID
69697745,13.8,0.14,ONLINE,PAID
69697781,83.7,1.17,DEBIT,PAID
69697814,30.8,0.46,DEBIT,PAID
69697815,27.91,0.42,ONLINE,PAID
69697847,42.8,0.64,ONLINE,PAID
69697848,45.8,0.69,ONLINE,PAID
69697889,123.7,3.34,ONLINE,PAID
69697900,18.9,0.28,ONLINE,PAID
69697936,169.3,4.57,ONLINE,PAID
69697938,35.8,0.54,ONLINE,PAID
69697951,131.5,3.55,ONLINE,PAID
69697958,68.4,1.85,ONLINE,PAID
69698009,67.8,1.83,ONLINE,PAID
69698010,35.8,0.54,ONLINE,PAID
69698027,163.2,4.41,ONLINE,PAID
69698047,46.2,0.65,ONLINE,PAID
69698088,35.8,0.54,ONLINE,PAID
69698239,34.9,0.52,ONLINE,PAID
69698317,33.8,0.51,ONLINE,PAID
69698318,53.8,0.81,ONLINE,PAID
69698321,119.9,0,ONLINE,PAID
69698353,25.9,0.39,ONLINE,PAID
69698435,429.91,8.6,ONLINE,PAID
69698642,24.9,0.32,ONLINE,PAID
69698668,40.6,0.53,ONLINE,PAID
69698748,243.7,6.58,ONLINE,PAID
69698749,22,0.33,DEBIT,PAID
69698844,79.1,0,MEAL_BENEFIT,PAID
69698869,92.4,6.47,ONLINE,PAID
69699053,130.45,3.52,ONLINE,PAID
69699107,30.49,0.46,ONLINE,PAID
69699169,24.8,0.37,ONLINE,PAID
69699223,157.6,4.26,ONLINE,PAID
69699253,58,0.87,ONLINE,PAID
69699296,47.9,0.72,DEBIT,PAID
69699397,37.9,0.57,ONLINE,PAID
69699400,184.9,2.77,ONLINE,PAID
69699563,74.7,2.02,ONLINE,PAID
69699609,55.2,0.83,ONLINE,PAID
69699622,33.21,0.5,ONLINE,PAID
69699669,28.9,0,MEAL_BENEFIT,PAID
69699753,65.6,0.98,ONLINE,PAID
69699816,45.7,0.69,ONLINE,PAID
69699818,81.6,0,ONLINE,PAID
69699905,165.3,4.46,ONLINE,PAID
69700004,24.9,0.37,ONLINE,PAID
69700017,36.42,0.55,ONLINE,PAID
69700049,247.7,6.69,ONLINE,PAID
69700050,50.9,0.76,CREDIT,PAID
69700058,23.8,0,VOUCHER,PAID
69700317,24.8,0.37,VOUCHER_STORE,PAID
69700442,170.65,4.61,ONLINE,PAID
69700488,269,4.04,ONLINE,PAID
69700489,53.4,0.8,DEBIT,PAID
69700577,40.8,0.61,ONLINE,PAID
69700675,37,0,ONLINE,PAID
69700739,45.7,0.69,CREDIT,PAID
69700741,27.5,0.41,ONLINE,PAID
69700745,57.9,0.87,CREDIT,PAID
69700755,174.8,2.62,ONLINE,PAID
69700776,62.7,0.94,ONLINE,PAID
69700823,25.8,0.39,ONLINE,PAID
69700871,81.7,2.21,ONLINE,PAID
69700906,78.85,2.13,ONLINE,PAID
69701009,123.7,3.34,ONLINE,PAID
69701017,123.7,3.34,ONLINE,PAID
69701044,45.1,0.63,DEBIT,PAID
69701073,171.2,2.4,ONLINE,PAID
69701415,178.4,2.68,DEBIT,PAID
69701507,42.8,0.64,ONLINE,PAID
69701538,83,1.16,CREDIT,PAID
69701565,52.9,0.79,ONLINE,PAID
69701722,23.8,0.36,ONLINE,PAID
69701744,161.6,4.36,ONLINE,PAID
69701764,79.6,1.11,ONLINE,PAID
69701770,36,0.54,ONLINE,PAID
69701789,107.2,1.61,CREDIT,PAID
69701805,71.8,1.94,ONLINE,PAID
69701935,69.4,1.87,ONLINE,PAID
69701944,24.9,0.37,ONLINE,PAID
69702031,103.15,2.79,ONLINE,PAID
69702279,95.9,1.44,ONLINE,PAID
69702283,69.8,1.05,ONLINE,PAID
69702355,137.7,3.72,ONLINE,PAID
69702363,76.5,1.07,DEBIT,PAID
69702661,21.9,0.33,ONLINE,PAID
69702751,59,0,ONLINE,PAID
69702788,174.3,4.71,ONLINE,PAID
69702869,41.9,0.63,ONLINE,PAID
69702945,167.8,4.53,ONLINE,PAID
69703037,256.4,3.85,ONLINE,PAID
69703256,139.4,2.79,ONLINE,PAID
69703296,26.9,0.4,ONLINE,PAID
69703312,35.8,0.47,ONLINE,PAID
69703464,15.95,0.24,ONLINE,PAID
69703617,23.9,0.36,ONLINE,PAID
69703638,68.7,1.03,ONLINE,PAID
69703660,60.8,0.91,ONLINE,PAID
69703837,98.2,0,MEAL_BENEFIT,PAID
69704059,30,0.45,ONLINE,PAID
69704216,87.25,2.36,ONLINE,PAID
69704351,61.8,0.93,DEBIT,PAID
69704610,95.2,2.57,ONLINE,PAID
69704644,111.7,3.02,ONLINE,PAID
69704668,229.1,6.19,ONLINE,PAID
69704800,30.8,0.46,ONLINE,PAID
69704900,90.9,1.36,ONLINE,PAID
69705028,93.5,1.4,ONLINE,PAID
69705072,32.8,0.49,ONLINE,PAID
69705160,204.3,5.52,ONLINE,PAID
69705220,56.1,0.79,ONLINE,PAID
69705233,54.9,0.82,DEBIT,PAID
69705330,28,0.42,ONLINE,PAID
69705371,500,10,ONLINE,PAID
69705539,105.9,0,ONLINE,PAID
69705600,40.8,0.61,ONLINE,PAID
69705641,25.8,0.34,ONLINE,PAID
69705653,153.75,4.15,ONLINE,PAID
69705656,74.8,2.02,ONLINE,PAID
69705658,18,0,VOUCHER,PAID
69705724,45.8,0.69,ONLINE,PAID
69705868,204.5,5.52,ONLINE,PAID
69705882,62.9,0,MEAL_BENEFIT,PAID
69705966,137.7,3.72,ONLINE,PAID
69706068,75.7,1.06,ONLINE,PAID
69706070,49.3,0.69,ONLINE,PAID
69706271,67.8,1.02,CREDIT,PAID
69706296,34.85,0.52,ONLINE,PAID
69706489,67.3,1.82,ONLINE,PAID
69706862,153.8,4.15,ONLINE,PAID
69707538,29.85,0,MEAL_BENEFIT,PAID
69707541,29.6,0.44,ONLINE,PAID
69707819,67.8,1.83,ONLINE,PAID
69707974,74.9,0.97,DEBIT,PAID
69708070,149.15,4.03,ONLINE,PAID
69708119,70.4,1.9,ONLINE,PAID
69708345,37.1,0.52,ONLINE,PAID
69708399,372.19,7.44,ONLINE,PAID
69708460,138.3,3.73,ONLINE,PAID
69708593,116.65,3.15,ONLINE,PAID
69708725,67.49,1.01,ONLINE,PAID
69708745,55.6,0.83,ONLINE,PAID
69708907,41.9,0.63,ONLINE,PAID
69708972,10.8,0.16,VOUCHER_STORE,PAID
69709025,40.7,0.57,ONLINE,PAID
69709362,107.3,1.61,ONLINE,PAID
69709381,89,1.34,ONLINE,PAID
69709539,34.9,0.52,ONLINE,PAID
69709571,33.9,0,ONLINE,PAID
69709751,26.9,0.4,ONLINE,PAID
69710622,21.9,0.33,ONLINE,PAID
69711042,48.7,0.73,ONLINE,PAID
69711076,28.8,0.43,ONLINE,PAID
69711083,40.7,0.61,MONEY,PAID
69711094,34.9,0.52,ONLINE,PAID
69711326,68.99,1.03,ONLINE,PAID
69711448,21.4,0.32,MONEY,PAID
69711531,40.6,0.61,ONLINE,PAID
69711554,61.42,0.92,ONLINE,PAID
69711593,23.3,0.35,ONLINE,PAID
69711600,45.8,0.69,ONLINE,PAID
69711641,43.3,0.65,ONLINE,PAID
69712978,43.8,0.66,ONLINE,PAID
69713264,120.7,1.81,ONLINE,PAID
69713710,37.8,0.57,CREDIT,PAID
69714529,38.8,0.58,ONLINE,PAID
69714620,99.3,2.68,ONLINE,PAID
69718022,93.7,0,ONLINE,PAID
69718344,68.89,1.03,ONLINE,PAID
69718709,116.4,3.14,ONLINE,PAID
69719483,83.2,1.25,ONLINE,PAID
69722644,38.85,0.58,ONLINE,PAID
69722814,33.6,0.5,ONLINE,PAID
69727359,69.6,1.04,PAYMENT_LINK,PAID
69751211,155.3,4.19,ONLINE,PAID
69752467,59.69,0.9,ONLINE,PAID
69752516,41.75,0.63,ONLINE,PAID
69752554,49.99,1,ONLINE,PAID
69752641,43,0.65,ONLINE,PAID
69752681,200.1,5.4,ONLINE,PAID
69752687,61.8,1.67,ONLINE,PAID
69752752,39.9,0.6,ONLINE,PAID
69752753,22.9,0.46,ONLINE,PAID
69752761,39.9,0.6,ONLINE,PAID
69753015,178.5,2.5,ONLINE,PAID
69753095,16.9,0.25,ONLINE,PAID
69753170,35.8,0.47,ONLINE,PAID
69753290,59.8,0.78,ONLINE,PAID
69753569,33.9,0.51,ONLINE,PAID
69753595,32,0.48,ONLINE,PAID
69753635,92.7,2.5,ONLINE,PAID
69753724,278.3,7.51,ONLINE,PAID
69753867,20.99,0.42,ONLINE,PAID
69753914,259.8,3.9,STORE_DIRECT_PAYMENT,PAID
69754362,22,0.33,ONLINE,PAID
69754445,26.9,0.4,ONLINE,PAID
69754663,55.8,0.84,ONLINE,PAID
69755180,32.9,0.49,ONLINE,PAID
69755181,69.9,1.05,ONLINE,PAID
69755197,35.9,0.5,ONLINE,PAID
69755312,30,0.3,ONLINE,PAID
69755326,119.25,3.22,ONLINE,PAID
69755341,37.5,0.56,DEBIT,PAID
69755687,31.8,0.48,ONLINE,PAID
69755704,125,1.75,CREDIT,PAID
69755905,240.2,6.49,ONLINE,PAID
69756352,51.8,1.4,ONLINE,PAID
69756541,86.8,2.34,ONLINE,PAID
69756546,29.8,0.6,STORE_DIRECT_PAYMENT,PAID
69756810,27.8,0.42,DEBIT,PAID
69756823,272.7,4.09,ONLINE,PAID
69756953,71.8,1.94,ONLINE,PAID
69756965,104.5,1.57,ONLINE,PAID
69757224,58.87,0.88,ONLINE,PAID
69757235,389.6,7.79,PAYMENT_LINK,PAID
69757317,39.3,0.59,ONLINE,PAID
69757321,122.7,1.84,ONLINE,PAID
69757366,200.1,5.4,ONLINE,PAID
69757472,46.5,0.7,ONLINE,PAID
69757514,47.99,0.96,ONLINE,PAID
69757676,136.8,2.74,ONLINE,PAID
69757745,180.6,4.88,ONLINE,PAID
69757946,170.9,2.56,ONLINE,PAID
69758149,58.6,0.88,ONLINE,PAID
69758276,47.2,0.66,ONLINE,PAID
69758290,17.9,0.27,ONLINE,PAID
69758376,63.9,0.96,ONLINE,PAID
69758385,81.6,1.14,ONLINE,PAID
69758493,29.9,0.45,DEBIT,PAID
69758512,63.4,0.89,ONLINE,PAID
69758528,19.8,0.3,ONLINE,PAID
69758659,80.7,1.21,ONLINE,PAID
69758803,153.75,4.15,ONLINE,PAID
69758865,71.7,1.94,ONLINE,PAID
69758886,58.87,0.88,ONLINE,PAID
69759113,58.6,0.88,ONLINE,PAID
69759398,60.1,0.78,ONLINE,PAID
69759431,30.9,0.46,ONLINE,PAID
69759432,34.5,0.52,ONLINE,PAID
69759458,30.91,0,MEAL_BENEFIT,PAID
69759522,30.2,0.45,ONLINE,PAID
69759594,60.6,0.91,ONLINE,PAID
69759725,24.7,0.37,ONLINE,PAID
69759754,46.3,0.65,ONLINE,PAID
69759912,15.9,0.24,ONLINE,PAID
69760013,67.8,1.83,ONLINE,PAID
69760102,49.89,0.75,ONLINE,PAID
69760152,105.7,2.85,ONLINE,PAID
69760229,33.9,0.51,ONLINE,PAID
69760245,54.9,0.82,ONLINE,PAID
69760259,90,0,MEAL_BENEFIT,PAID
69760360,61.8,1.67,ONLINE,PAID
69760376,600,12,ONLINE,PAID
69760474,22.9,0.46,ONLINE,PAID
69760689,89,1.78,VOUCHER_STORE,PAID
69760691,70.4,1.9,ONLINE,PAID
69760774,80.6,2.18,ONLINE,PAID
69760817,73.9,1.11,ONLINE,PAID
69760858,68.7,1.85,ONLINE,PAID
69760921,77.6,0,MEAL_BENEFIT,PAID
69760938,25.9,0.39,ONLINE,PAID
69760951,31.9,0.48,ONLINE,PAID
69760999,32.8,0.49,DEBIT,PAID
69761007,40.8,0.61,ONLINE,PAID
69761247,30.8,0.46,ONLINE,PAID
69761281,74.8,2.02,ONLINE,PAID
69761289,32.5,0,MEAL_BENEFIT,PAID
69761296,68.4,1.85,ONLINE,PAID
69761390,48.7,0.73,ONLINE,PAID
69761436,121.5,0,MEAL_BENEFIT,PAID
69761479,54.9,0.82,ONLINE,PAID
69761497,36.9,0.55,ONLINE,PAID
69761520,59.9,0,MEAL_BENEFIT,PAID
69761695,46.8,0,MEAL_BENEFIT,PAID
69761696,69.7,1.05,DEBIT,PAID
69761803,333.88,6.68,ONLINE,PAID
69761831,60.1,0.9,CREDIT,PAID
69761833,53.5,0,MEAL_BENEFIT,PAID
69761858,50.7,0.76,ONLINE,PAID
69762083,76.4,1.15,ONLINE,PAID
69762088,22.79,0.34,ONLINE,PAID
69762114,51.7,0.72,ONLINE,PAID
69762197,24.4,0.37,ONLINE,PAID
69762287,65.7,0.99,ONLINE,PAID
69762462,51.87,0.78,ONLINE,PAID
69762543,33.9,0.51,ONLINE,PAID
69762624,164.56,2.47,ONLINE,PAID
69762654,133.7,2.01,DEBIT,PAID
69762842,40.8,0.61,ONLINE,PAID
69762853,23,0.35,ONLINE,PAID
69762925,123.4,0,MEAL_BENEFIT,PAID
69763029,61.3,1.66,ONLINE,PAID
69763036,27.9,0,MEAL_BENEFIT,PAID
69763061,78.65,2.12,ONLINE,PAID
69763068,50.8,0.76,ONLINE,PAID
69763199,36.7,0.55,ONLINE,PAID
69763271,44.12,0.66,ONLINE,PAID
69763467,100.9,1.51,DEBIT,PAID
69763683,74.3,1.49,ONLINE,PAID
69763747,43.8,0.66,ONLINE,PAID
69763845,23.4,0.35,ONLINE,PAID
69763962,92.7,2.5,ONLINE,PAID
69763973,136.1,2.04,DEBIT,PAID
69764021,22.9,0.34,ONLINE,PAID
69764198,29.9,0,ONLINE,PAID
69764234,75.75,1.02,DEBIT,PAID
69764246,87.3,2.36,ONLINE,PAID
69764309,34.3,0.51,DEBIT,PAID
69764339,24.6,0.37,DEBIT,PAID
69764357,22.9,0.34,ONLINE,PAID
69764413,108.7,2.93,ONLINE,PAID
69764576,55.5,0.78,DEBIT,PAID
69764591,40.3,0.6,ONLINE,PAID
69764671,33.5,0.5,ONLINE,PAID
69764680,28.8,0.43,ONLINE,PAID
69764771,56,0.84,DEBIT,PAID
69765005,87.7,2.37,ONLINE,PAID
69765137,30,0.45,ONLINE,PAID
69765233,33.79,0.51,ONLINE,PAID
69765292,94,2.54,ONLINE,PAID
69765355,25.4,0.38,ONLINE,PAID
69765356,68.04,1.36,ONLINE,PAID
69765360,253.7,6.85,ONLINE,PAID
69765404,19.8,0.3,ONLINE,PAID
69765427,69.8,1.05,ONLINE,PAID
69765618,24.9,0.32,ONLINE,PAID
69765670,27.9,0.42,ONLINE,PAID
69765702,207.84,4.16,STORE_DIRECT_PAYMENT,PAID
69765794,68.7,1.85,ONLINE,PAID
69765795,31.9,0.48,ONLINE,PAID
69765797,66.8,1,ONLINE,PAID
69765912,69.7,1.05,ONLINE,PAID
69765974,81.8,0,VOUCHER_STORE,PAID
69765980,37.7,0.57,DEBIT,PAID
69766130,49.9,0.75,ONLINE,PAID
69766147,82.8,0,MEAL_BENEFIT,PAID
69766184,33,0.5,ONLINE,PAID
69766201,145.6,2.18,ONLINE,PAID
69766311,136.4,2.05,ONLINE,PAID
69766361,31.8,0.48,ONLINE,PAID
69766625,211.7,5.72,ONLINE,PAID
69766709,58.8,1.18,ONLINE,PAID
69766713,36.9,0.48,ONLINE,PAID
69766868,26.8,0.4,ONLINE,PAID
69766989,154.7,2.32,ONLINE,PAID
69767020,69.4,0,VOUCHER_STORE,PAID
69767056,160.5,4.33,ONLINE,PAID
69767061,106.7,2.88,ONLINE,PAID
69767067,92.39,1.39,ONLINE,PAID
69767110,103.7,2.8,ONLINE,PAID
69767115,65.1,0.98,ONLINE,PAID
69767119,0.02,0,ONLINE,PAID
69767303,47.8,1.29,ONLINE,PAID
69767310,56.8,1.53,ONLINE,PAID
69767329,29,0,MEAL_BENEFIT,PAID
69767376,62.8,0.88,ONLINE,PAID
69767377,55.96,1.12,STORE_DIRECT_PAYMENT,PAID
69767526,99.3,2.68,ONLINE,PAID
69767584,30.49,0.46,ONLINE,PAID
69767587,80.4,2.17,ONLINE,PAID
69767616,46.2,0.65,ONLINE,PAID
69767710,79.8,1.2,ONLINE,PAID
69767914,219.9,3.3,ONLINE,PAID
69767916,41.8,0.63,ONLINE,PAID
69768064,15.9,0.24,CREDIT,PAID
69768091,39.8,0.56,ONLINE,PAID
69768209,40.9,0.61,ONLINE,PAID
69768219,21.2,0.32,ONLINE,PAID
69768227,500,10,STORE_DIRECT_PAYMENT,PAID
69768476,61.7,1.67,ONLINE,PAID
69768479,17.9,0.27,ONLINE,PAID
69768535,95.8,1.44,DEBIT,PAID
69768545,101.6,2.74,ONLINE,PAID
69768547,49.9,1.35,ONLINE,PAID
69768549,184.26,3.69,ONLINE,PAID
69768730,149.8,3,ONLINE,PAID
69768866,43.8,0.66,ONLINE,PAID
69768927,149.99,3,STORE_DIRECT_PAYMENT,PAID
69768967,39.5,0.59,ONLINE,PAID
69768991,65.9,0.99,ONLINE,PAID
69769021,57.8,1.56,ONLINE,PAID
69769053,172.25,4.65,ONLINE,PAID
69769055,10,0.15,ONLINE,PAID
69769063,41.8,0.63,DEBIT,PAID
69769172,49.9,0.75,ONLINE,PAID
69769198,58.8,0.88,ONLINE,PAID
69769363,225.1,3.15,ONLINE,PAID
69769369,21.9,0.33,ONLINE,PAID
69769455,51.8,1.4,ONLINE,PAID
69769457,25.9,0.39,ONLINE,PAID
69769472,60.9,0.91,ONLINE,PAID
69769480,49.99,1,ONLINE,PAID
69769507,86.9,1.3,ONLINE,PAID
69769514,181.69,3.63,DEBIT,PAID
69769582,239.2,6.46,ONLINE,PAID
69769584,106.6,1.6,PAYMENT_LINK,PAID
69769660,74.8,2.02,ONLINE,PAID
69769729,32,0.48,ONLINE,PAID
69769741,468.39,9.37,STORE_DIRECT_PAYMENT,PAID
69769744,293.75,7.93,ONLINE,PAID
69769941,138.5,1.94,ONLINE,PAID
69770016,80,1.2,ONLINE,PAID
69770085,37.4,0.49,ONLINE,PAID
69770088,85.75,2.32,ONLINE,PAID
69770165,46.9,0,DEBIT_STORE,PAID
69770179,38.3,0.54,ONLINE,PAID
69770253,33.9,0.51,ONLINE,PAID
69770354,83.9,2.27,ONLINE,PAID
69770395,135.5,3.66,ONLINE,PAID
69770421,88.7,2.39,ONLINE,PAID
69770422,88.4,1.24,ONLINE,PAID
69770426,51.7,0,MEAL_BENEFIT,PAID
69770516,36.42,0.55,ONLINE,PAID
69770521,40.8,0,MEAL_BENEFIT,PAID
69770684,19.9,0.3,ONLINE,PAID
69770731,161.41,3.23,ONLINE,PAID
69770770,46.2,0,MEAL_BENEFIT,PAID
69770830,42.99,0.64,ONLINE,PAID
69770886,29.2,2.04,ONLINE,PAID
69770936,16.8,0.22,ONLINE,PAID
69771007,49.29,0.74,ONLINE,PAID
69771169,26,0.39,ONLINE,PAID
69771230,50,0.75,ONLINE,PAID
69771301,134.8,3.64,ONLINE,PAID
69771302,129.8,2.6,DEBIT,PAID
69771306,199.9,4,ONLINE,PAID
69771439,99.99,2,ONLINE,PAID
69771475,40.8,0.53,ONLINE,PAID
69771554,144.25,3.89,ONLINE,PAID
69771570,158,4.27,ONLINE,PAID
69771594,99.99,2,ONLINE,PAID
69771613,39.4,0.59,ONLINE,PAID
69771615,24.1,0.36,ONLINE,PAID
